DATE ADDED TO CATALOG	PUBMEDID	FIRST AUTHOR	DATE	JOURNAL	LINK	STUDY	DISEASE/TRAIT	INITIAL SAMPLE SIZE	REPLICATION SAMPLE SIZE	REGION	CHR_ID	CHR_POS	REPORTED GENE(S)	MAPPED_GENE	UPSTREAM_GENE_ID	DOWNSTREAM_GENE_ID	SNP_GENE_IDS	UPSTREAM_GENE_DISTANCE	DOWNSTREAM_GENE_DISTANCE	STRONGEST SNP-RISK ALLELE	SNPS	MERGED	SNP_ID_CURRENT	CONTEXT	INTERGENIC	RISK ALLELE FREQUENCY	P-VALUE	PVALUE_MLOG	P-VALUE (TEXT)	OR or BETA	95% CI (TEXT)	PLATFORM [SNPS PASSING QC]	CNV	MAPPED_TRAIT	MAPPED_TRAIT_URI	STUDY ACCESSION	GENOTYPING TECHNOLOGY
2019-07-19	31194736	Tiensuu H	2019-06-13	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/31194736	Risk of spontaneous preterm birth and fetal growth associates with fetal SLIT2.	Spontaneous preterm birth (preterm birth)	247 Finnish ancestry infant cases, 419 Finnish ancestry infant controls	NA	2p23.2	2	28852300		TRMT61B			ENSG00000171103			rs200334508-?	rs200334508	0	200334508	intron_variant	0	NR	4E-6	5.3979400086720375		1.9607843	[1.41-2.7]	Illumina [6778521] (imputed)	N	spontaneous preterm birth	http://www.ebi.ac.uk/efo/EFO_0006917	GCST008177	Genome-wide genotyping array
2019-07-19	31194736	Tiensuu H	2019-06-13	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/31194736	Risk of spontaneous preterm birth and fetal growth associates with fetal SLIT2.	Early spontaneous preterm birth	172 Finnish ancestry infant cases, 419 Finnish ancestry infant controls	NA	17q22	17	56768193	C17orf67, DGKE	NOG - C17orf67	ENSG00000183691	ENSG00000214226		172582	23720	rs73323006-?	rs73323006	0	73323006	intergenic_variant	1	NR	8E-6	5.096910013008056		3.19		Illumina [6778521] (imputed)	N	spontaneous preterm birth	http://www.ebi.ac.uk/efo/EFO_0006917	GCST008178	Genome-wide genotyping array
2019-07-19	31194736	Tiensuu H	2019-06-13	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/31194736	Risk of spontaneous preterm birth and fetal growth associates with fetal SLIT2.	Early spontaneous preterm birth	172 Finnish ancestry infant cases, 419 Finnish ancestry infant controls	NA	2p14	2	66489843	MEIS1	MEIS1			ENSG00000143995			rs138191925-?	rs138191925	0	138191925	intron_variant	0	NR	5E-6	5.301029995663981		3.25		Illumina [6778521] (imputed)	N	spontaneous preterm birth	http://www.ebi.ac.uk/efo/EFO_0006917	GCST008178	Genome-wide genotyping array
2019-07-19	31194736	Tiensuu H	2019-06-13	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/31194736	Risk of spontaneous preterm birth and fetal growth associates with fetal SLIT2.	Early spontaneous preterm birth	172 Finnish ancestry infant cases, 419 Finnish ancestry infant controls	NA	4p15.31	4	20329377	SLIT2	SLIT2			ENSG00000145147			rs116461311-?	rs116461311	0	116461311	intron_variant	0	NR	2E-7	6.698970004336019		4.06		Illumina [6778521] (imputed)	N	spontaneous preterm birth	http://www.ebi.ac.uk/efo/EFO_0006917	GCST008178	Genome-wide genotyping array
2019-07-19	31194736	Tiensuu H	2019-06-13	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/31194736	Risk of spontaneous preterm birth and fetal growth associates with fetal SLIT2.	Moderate-to-late spontaneous preterm birth	75 Finnish ancestry infant cases, 419 Finnish ancestry infant controls	NA	9p21.3	9	22725625	LINC01239	AL391117.1, LINC01239			ENSG00000284418, ENSG00000234840			rs687184-?	rs687184	0	687184	intron_variant	0	NR	2E-7	6.698970004336019		3.5714285		Illumina [6778521] (imputed)	N	spontaneous preterm birth	http://www.ebi.ac.uk/efo/EFO_0006917	GCST008179	Genome-wide genotyping array
2019-07-19	31194736	Tiensuu H	2019-06-13	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/31194736	Risk of spontaneous preterm birth and fetal growth associates with fetal SLIT2.	Moderate-to-late spontaneous preterm birth	75 Finnish ancestry infant cases, 419 Finnish ancestry infant controls	NA	10q22.1	10	70740752	ADAMTS14	ADAMTS14			ENSG00000138316			rs7093347-?	rs7093347	0	7093347	intron_variant	0	NR	4E-6	5.3979400086720375		3.448276		Illumina [6778521] (imputed)	N	spontaneous preterm birth	http://www.ebi.ac.uk/efo/EFO_0006917	GCST008179	Genome-wide genotyping array
2019-07-19	31194736	Tiensuu H	2019-06-13	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/31194736	Risk of spontaneous preterm birth and fetal growth associates with fetal SLIT2.	Spontaneous preterm birth (preterm birth)	247 Finnish ancestry infant cases, 419 Finnish ancestry infant controls	NA	21q22.2	21	40072591		DSCAM			ENSG00000171587			rs9974083-?	rs9974083	0	9974083	intron_variant	0	NR	4E-6	5.3979400086720375		1.73	[1.34-2.24]	Illumina [6778521] (imputed)	N	spontaneous preterm birth	http://www.ebi.ac.uk/efo/EFO_0006917	GCST008177	Genome-wide genotyping array
2019-07-19	31194736	Tiensuu H	2019-06-13	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/31194736	Risk of spontaneous preterm birth and fetal growth associates with fetal SLIT2.	Moderate-to-late spontaneous preterm birth	75 Finnish ancestry infant cases, 419 Finnish ancestry infant controls	NA	9q21.33	9	84319815	SLC28A3	SLC28A3, AL157886.1			ENSG00000197506, ENSG00000285987			rs10735568-?	rs10735568	0	10735568	intron_variant	0	NR	7E-6	5.154901959985743		2.173913		Illumina [6778521] (imputed)	N	spontaneous preterm birth	http://www.ebi.ac.uk/efo/EFO_0006917	GCST008179	Genome-wide genotyping array
2019-07-19	31194736	Tiensuu H	2019-06-13	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/31194736	Risk of spontaneous preterm birth and fetal growth associates with fetal SLIT2.	Spontaneous preterm birth (preterm birth)	247 Finnish ancestry infant cases, 419 Finnish ancestry infant controls	NA	20p13	20	3750492		HSPA12B			ENSG00000132622			rs58505239-?	rs58505239	0	58505239	intron_variant	0	NR	9E-6	5.045757490560675		1.75	[1.34-2.29]	Illumina [6778521] (imputed)	N	spontaneous preterm birth	http://www.ebi.ac.uk/efo/EFO_0006917	GCST008177	Genome-wide genotyping array
2019-07-19	31194736	Tiensuu H	2019-06-13	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/31194736	Risk of spontaneous preterm birth and fetal growth associates with fetal SLIT2.	Moderate-to-late spontaneous preterm birth	75 Finnish ancestry infant cases, 419 Finnish ancestry infant controls	NA	7p22.2	7	4106984	SDK1	SDK1			ENSG00000146555			rs56309858-?	rs56309858	0	56309858	intron_variant	0	NR	3E-6	5.522878745280337		2.2		Illumina [6778521] (imputed)	N	spontaneous preterm birth	http://www.ebi.ac.uk/efo/EFO_0006917	GCST008179	Genome-wide genotyping array
2019-07-19	31194736	Tiensuu H	2019-06-13	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/31194736	Risk of spontaneous preterm birth and fetal growth associates with fetal SLIT2.	Spontaneous preterm birth (preterm birth)	247 Finnish ancestry infant cases, 419 Finnish ancestry infant controls	NA	5q33.3	5	158104961		AC008677.3 - AC025437.5	ENSG00000253422	ENSG00000253792		26197	68640	rs4704916-?	rs4704916	0	4704916	intergenic_variant	1	NR	2E-6	5.698970004336019		1.91	[1.45-2.52]	Illumina [6778521] (imputed)	N	spontaneous preterm birth	http://www.ebi.ac.uk/efo/EFO_0006917	GCST008177	Genome-wide genotyping array
2019-07-19	31194736	Tiensuu H	2019-06-13	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/31194736	Risk of spontaneous preterm birth and fetal growth associates with fetal SLIT2.	Spontaneous preterm birth (preterm birth)	247 Finnish ancestry infant cases, 419 Finnish ancestry infant controls	NA	10p15.1	10	6125161		RBM17 - PFKFB3	ENSG00000134453	ENSG00000170525		7704	19773	rs10905856-?	rs10905856	0	10905856	intergenic_variant	1	NR	5E-6	5.301029995663981		2.28	[1.53-3.41]	Illumina [6778521] (imputed)	N	spontaneous preterm birth	http://www.ebi.ac.uk/efo/EFO_0006917	GCST008177	Genome-wide genotyping array
2019-07-19	31194736	Tiensuu H	2019-06-13	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/31194736	Risk of spontaneous preterm birth and fetal growth associates with fetal SLIT2.	Moderate-to-late spontaneous preterm birth	75 Finnish ancestry infant cases, 419 Finnish ancestry infant controls	NA	14q22.3	14	57067427	OTX2, EXOCS5	OTX2-AS1, AL391152.1			ENSG00000248550, ENSG00000258592			rs2146858-?	rs2146858	0	2146858	intron_variant	0	NR	2E-7	6.698970004336019		2.44		Illumina [6778521] (imputed)	N	spontaneous preterm birth	http://www.ebi.ac.uk/efo/EFO_0006917	GCST008179	Genome-wide genotyping array
2019-07-19	31194736	Tiensuu H	2019-06-13	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/31194736	Risk of spontaneous preterm birth and fetal growth associates with fetal SLIT2.	Moderate-to-late spontaneous preterm birth	75 Finnish ancestry infant cases, 419 Finnish ancestry infant controls	NA	18q21.32	18	59970329	LOC105372151, NFEL23P1	NFE2L3P1			ENSG00000267497			rs112843209-?	rs112843209	0	112843209	non_coding_transcript_exon_variant	0	NR	4E-6	5.3979400086720375		2.72		Illumina [6778521] (imputed)	N	spontaneous preterm birth	http://www.ebi.ac.uk/efo/EFO_0006917	GCST008179	Genome-wide genotyping array
2019-07-19	31194736	Tiensuu H	2019-06-13	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/31194736	Risk of spontaneous preterm birth and fetal growth associates with fetal SLIT2.	Moderate-to-late spontaneous preterm birth	75 Finnish ancestry infant cases, 419 Finnish ancestry infant controls	NA	7p21.1	7	18457388	HDAC9	HDAC9			ENSG00000048052			rs2106507-?	rs2106507	0	2106507	intron_variant	0	NR	6E-6	5.221848749616356		2.81		Illumina [6778521] (imputed)	N	spontaneous preterm birth	http://www.ebi.ac.uk/efo/EFO_0006917	GCST008179	Genome-wide genotyping array
2019-07-19	31194736	Tiensuu H	2019-06-13	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/31194736	Risk of spontaneous preterm birth and fetal growth associates with fetal SLIT2.	Moderate-to-late spontaneous preterm birth	75 Finnish ancestry infant cases, 419 Finnish ancestry infant controls	NA	1q25.3	1	183319885	NMNAT2	NMNAT2			ENSG00000157064			rs79033343-?	rs79033343	0	79033343	intron_variant	0	NR	3E-6	5.522878745280337		3.0		Illumina [6778521] (imputed)	N	spontaneous preterm birth	http://www.ebi.ac.uk/efo/EFO_0006917	GCST008179	Genome-wide genotyping array
2019-07-19	31194736	Tiensuu H	2019-06-13	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/31194736	Risk of spontaneous preterm birth and fetal growth associates with fetal SLIT2.	Moderate-to-late spontaneous preterm birth	75 Finnish ancestry infant cases, 419 Finnish ancestry infant controls	NA	6q12	6	66825501	LOC107986540	RNU7-66P - AL591004.1	ENSG00000238949	ENSG00000212229		96597	384907	rs200390855-?	rs200390855	1	67107834	intergenic_variant	1	NR	3E-6	5.522878745280337		3.01		Illumina [6778521] (imputed)	N	spontaneous preterm birth	http://www.ebi.ac.uk/efo/EFO_0006917	GCST008179	Genome-wide genotyping array
2019-07-19	31194736	Tiensuu H	2019-06-13	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/31194736	Risk of spontaneous preterm birth and fetal growth associates with fetal SLIT2.	Moderate-to-late spontaneous preterm birth	75 Finnish ancestry infant cases, 419 Finnish ancestry infant controls	NA	17q25.3	17	82910808	TBCD	TBCD, TBCD			ENSG00000278759, ENSG00000141556			rs111873142-?	rs111873142	0	111873142	intron_variant	0	NR	1E-6	6.0		3.61		Illumina [6778521] (imputed)	N	spontaneous preterm birth	http://www.ebi.ac.uk/efo/EFO_0006917	GCST008179	Genome-wide genotyping array
2019-07-19	31194736	Tiensuu H	2019-06-13	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/31194736	Risk of spontaneous preterm birth and fetal growth associates with fetal SLIT2.	Moderate-to-late spontaneous preterm birth	75 Finnish ancestry infant cases, 419 Finnish ancestry infant controls	NA	3q21.2	3	124141419	KALRN	KALRN			ENSG00000160145			rs75292075-?	rs75292075	0	75292075	intron_variant	0	NR	4E-6	5.3979400086720375		3.61		Illumina [6778521] (imputed)	N	spontaneous preterm birth	http://www.ebi.ac.uk/efo/EFO_0006917	GCST008179	Genome-wide genotyping array
2019-07-19	31194736	Tiensuu H	2019-06-13	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/31194736	Risk of spontaneous preterm birth and fetal growth associates with fetal SLIT2.	Moderate-to-late spontaneous preterm birth	75 Finnish ancestry infant cases, 419 Finnish ancestry infant controls	NA	10p12.1	10	24373280	KIAA1217	KIAA1217			ENSG00000120549			rs75495909-?	rs75495909	0	75495909	intron_variant	0	NR	7E-6	5.154901959985743		3.76		Illumina [6778521] (imputed)	N	spontaneous preterm birth	http://www.ebi.ac.uk/efo/EFO_0006917	GCST008179	Genome-wide genotyping array
2019-07-19	31194736	Tiensuu H	2019-06-13	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/31194736	Risk of spontaneous preterm birth and fetal growth associates with fetal SLIT2.	Moderate-to-late spontaneous preterm birth	75 Finnish ancestry infant cases, 419 Finnish ancestry infant controls	NA	1p36.21	1	14083049	KAZN	KAZN			ENSG00000189337			rs55889542-?	rs55889542	0	55889542	intron_variant	0	NR	5E-6	5.301029995663981		3.85		Illumina [6778521] (imputed)	N	spontaneous preterm birth	http://www.ebi.ac.uk/efo/EFO_0006917	GCST008179	Genome-wide genotyping array
2019-07-19	31194736	Tiensuu H	2019-06-13	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/31194736	Risk of spontaneous preterm birth and fetal growth associates with fetal SLIT2.	Moderate-to-late spontaneous preterm birth	75 Finnish ancestry infant cases, 419 Finnish ancestry infant controls	NA	2p25.3	2	2105055	MYT1L	MYT1L			ENSG00000186487			rs72767375-?	rs72767375	0	72767375	intron_variant	0	NR	2E-6	5.698970004336019		4.24		Illumina [6778521] (imputed)	N	spontaneous preterm birth	http://www.ebi.ac.uk/efo/EFO_0006917	GCST008179	Genome-wide genotyping array
2019-07-19	31194736	Tiensuu H	2019-06-13	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/31194736	Risk of spontaneous preterm birth and fetal growth associates with fetal SLIT2.	Moderate-to-late spontaneous preterm birth	75 Finnish ancestry infant cases, 419 Finnish ancestry infant controls	NA	9p23	9	11064849	PTPRD, LOC105375974	AKAP8P1 - AL451129.1	ENSG00000234146	ENSG00000230365		51753	210465	rs143057876-?	rs143057876	0	143057876	intergenic_variant	1	NR	4E-6	5.3979400086720375		4.31		Illumina [6778521] (imputed)	N	spontaneous preterm birth	http://www.ebi.ac.uk/efo/EFO_0006917	GCST008179	Genome-wide genotyping array
2019-07-19	31194736	Tiensuu H	2019-06-13	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/31194736	Risk of spontaneous preterm birth and fetal growth associates with fetal SLIT2.	Moderate-to-late spontaneous preterm birth	75 Finnish ancestry infant cases, 419 Finnish ancestry infant controls	NA	9q21.31	9	81207944	LOC107987084, TLE1	AL138749.1 - RPS20P25	ENSG00000226798	ENSG00000228375		336649	202335	rs192868041-?	rs192868041	0	192868041	intergenic_variant	1	NR	4E-6	5.3979400086720375		4.44		Illumina [6778521] (imputed)	N	spontaneous preterm birth	http://www.ebi.ac.uk/efo/EFO_0006917	GCST008179	Genome-wide genotyping array
2019-07-19	31194736	Tiensuu H	2019-06-13	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/31194736	Risk of spontaneous preterm birth and fetal growth associates with fetal SLIT2.	Moderate-to-late spontaneous preterm birth	75 Finnish ancestry infant cases, 419 Finnish ancestry infant controls	NA	5q31.1	5	134324356	CDKL3	CDKL3, AC104109.4			ENSG00000006837, ENSG00000273345			rs112349722-?	rs112349722	0	112349722	intron_variant	0	NR	2E-6	5.698970004336019		4.77		Illumina [6778521] (imputed)	N	spontaneous preterm birth	http://www.ebi.ac.uk/efo/EFO_0006917	GCST008179	Genome-wide genotyping array
2019-07-19	31194736	Tiensuu H	2019-06-13	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/31194736	Risk of spontaneous preterm birth and fetal growth associates with fetal SLIT2.	Moderate-to-late spontaneous preterm birth	75 Finnish ancestry infant cases, 419 Finnish ancestry infant controls	NA	3p12.3	3	78256172	LOC105377173, ROBO1	RN7SKP61 - AC108752.1	ENSG00000222574	ENSG00000240241		94180	10768	rs115723230-?	rs115723230	0	115723230	intergenic_variant	1	NR	2E-6	5.698970004336019		4.88		Illumina [6778521] (imputed)	N	spontaneous preterm birth	http://www.ebi.ac.uk/efo/EFO_0006917	GCST008179	Genome-wide genotyping array
2019-07-19	31194736	Tiensuu H	2019-06-13	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/31194736	Risk of spontaneous preterm birth and fetal growth associates with fetal SLIT2.	Moderate-to-late spontaneous preterm birth	75 Finnish ancestry infant cases, 419 Finnish ancestry infant controls	NA	19q12	19	29086323	LINC01532, UQCRSF1	AC011505.1			ENSG00000288017			rs17716275-?	rs17716275	0	17716275	intron_variant	0	NR	5E-6	5.301029995663981		5.09		Illumina [6778521] (imputed)	N	spontaneous preterm birth	http://www.ebi.ac.uk/efo/EFO_0006917	GCST008179	Genome-wide genotyping array
2019-07-19	31194736	Tiensuu H	2019-06-13	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/31194736	Risk of spontaneous preterm birth and fetal growth associates with fetal SLIT2.	Moderate-to-late spontaneous preterm birth	75 Finnish ancestry infant cases, 419 Finnish ancestry infant controls	NA	3p25.2	3	11608090	VGLL4	VGLL4, AC022001.2			ENSG00000144560, ENSG00000271716			rs73814923-?	rs73814923	0	73814923	intron_variant	0	NR	1E-6	6.0		5.27		Illumina [6778521] (imputed)	N	spontaneous preterm birth	http://www.ebi.ac.uk/efo/EFO_0006917	GCST008179	Genome-wide genotyping array
2019-07-19	31194736	Tiensuu H	2019-06-13	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/31194736	Risk of spontaneous preterm birth and fetal growth associates with fetal SLIT2.	Spontaneous preterm birth with premature rupture of membranes	133 Finnish ancestry infant cases, 419 Finnish ancestry infant controls	NA	10q22.1	10	70735022	ADAMTS14	ADAMTS14			ENSG00000138316			rs12765664-?	rs12765664	0	12765664	intron_variant	0	NR	5E-6	5.301029995663981		2.9411764		Illumina [6778521] (imputed)	N	preterm premature rupture of the membranes, spontaneous preterm birth	http://purl.obolibrary.org/obo/MONDO_0012511, http://www.ebi.ac.uk/efo/EFO_0006917	GCST008180	Genome-wide genotyping array
2019-07-19	31194736	Tiensuu H	2019-06-13	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/31194736	Risk of spontaneous preterm birth and fetal growth associates with fetal SLIT2.	Spontaneous preterm birth with premature rupture of membranes	133 Finnish ancestry infant cases, 419 Finnish ancestry infant controls	NA	1p31.3	1	63068264	LOC105378769, LINC00466	AL162400.1 - AL162400.2	ENSG00000227485	ENSG00000229225		42606	9817	rs7537459-?	rs7537459	0	7537459	intergenic_variant	1	NR	5E-6	5.301029995663981		2.7027025		Illumina [6778521] (imputed)	N	preterm premature rupture of the membranes, spontaneous preterm birth	http://purl.obolibrary.org/obo/MONDO_0012511, http://www.ebi.ac.uk/efo/EFO_0006917	GCST008180	Genome-wide genotyping array
2019-07-19	31194736	Tiensuu H	2019-06-13	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/31194736	Risk of spontaneous preterm birth and fetal growth associates with fetal SLIT2.	Spontaneous preterm birth with premature rupture of membranes	133 Finnish ancestry infant cases, 419 Finnish ancestry infant controls	NA	14q12	14	28028365	LOC728755, LINC00645	AL390334.1 - BNIP3P1	ENSG00000258932	ENSG00000197358		183079	236025	rs2807820-?	rs2807820	0	2807820	intergenic_variant	1	NR	7E-6	5.154901959985743		1.9607843		Illumina [6778521] (imputed)	N	preterm premature rupture of the membranes, spontaneous preterm birth	http://purl.obolibrary.org/obo/MONDO_0012511, http://www.ebi.ac.uk/efo/EFO_0006917	GCST008180	Genome-wide genotyping array
2019-07-19	31194736	Tiensuu H	2019-06-13	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/31194736	Risk of spontaneous preterm birth and fetal growth associates with fetal SLIT2.	Spontaneous preterm birth with premature rupture of membranes	133 Finnish ancestry infant cases, 419 Finnish ancestry infant controls	NA	12q24.22	12	117674581	KSR2	KSR2			ENSG00000171435			rs642846-?	rs642846	0	642846	intron_variant	0	NR	2E-6	5.698970004336019		1.94		Illumina [6778521] (imputed)	N	preterm premature rupture of the membranes, spontaneous preterm birth	http://purl.obolibrary.org/obo/MONDO_0012511, http://www.ebi.ac.uk/efo/EFO_0006917	GCST008180	Genome-wide genotyping array
2019-07-19	31194736	Tiensuu H	2019-06-13	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/31194736	Risk of spontaneous preterm birth and fetal growth associates with fetal SLIT2.	Spontaneous preterm birth with premature rupture of membranes	133 Finnish ancestry infant cases, 419 Finnish ancestry infant controls	NA	3p25.2	3	11623075	VGLL4	VGLL4			ENSG00000144560			rs2616554-?	rs2616554	0	2616554	intron_variant	0	NR	4E-6	5.3979400086720375		1.95		Illumina [6778521] (imputed)	N	preterm premature rupture of the membranes, spontaneous preterm birth	http://purl.obolibrary.org/obo/MONDO_0012511, http://www.ebi.ac.uk/efo/EFO_0006917	GCST008180	Genome-wide genotyping array
2019-07-19	31194736	Tiensuu H	2019-06-13	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/31194736	Risk of spontaneous preterm birth and fetal growth associates with fetal SLIT2.	Spontaneous preterm birth with premature rupture of membranes	133 Finnish ancestry infant cases, 419 Finnish ancestry infant controls	NA	10q24.2	10	97520476	EXOSC1, ZDHHC16, MMS19, UBTD12	UBTD1			ENSG00000165886			rs4919105-?	rs4919105	0	4919105	intron_variant	0	NR	2E-6	5.698970004336019		2.02		Illumina [6778521] (imputed)	N	preterm premature rupture of the membranes, spontaneous preterm birth	http://purl.obolibrary.org/obo/MONDO_0012511, http://www.ebi.ac.uk/efo/EFO_0006917	GCST008180	Genome-wide genotyping array
2019-07-19	31194736	Tiensuu H	2019-06-13	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/31194736	Risk of spontaneous preterm birth and fetal growth associates with fetal SLIT2.	Spontaneous preterm birth with premature rupture of membranes	133 Finnish ancestry infant cases, 419 Finnish ancestry infant controls	NA	11q24.3	11	129540086	BARX2, TMEM45B	RPS27P20 - AP003500.1	ENSG00000240121	ENSG00000281386		1972	51407	rs6590390-?	rs6590390	0	6590390	intergenic_variant	1	NR	5E-6	5.301029995663981		2.13		Illumina [6778521] (imputed)	N	preterm premature rupture of the membranes, spontaneous preterm birth	http://purl.obolibrary.org/obo/MONDO_0012511, http://www.ebi.ac.uk/efo/EFO_0006917	GCST008180	Genome-wide genotyping array
2019-07-19	31194736	Tiensuu H	2019-06-13	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/31194736	Risk of spontaneous preterm birth and fetal growth associates with fetal SLIT2.	Spontaneous preterm birth with premature rupture of membranes	133 Finnish ancestry infant cases, 419 Finnish ancestry infant controls	NA	5q33.3	5	158104961	LOC105377677, LOC107986466	AC008677.3 - AC025437.5	ENSG00000253422	ENSG00000253792		26197	68640	rs4704916-?	rs4704916	0	4704916	intergenic_variant	1	NR	8E-6	5.096910013008056		2.13		Illumina [6778521] (imputed)	N	preterm premature rupture of the membranes, spontaneous preterm birth	http://purl.obolibrary.org/obo/MONDO_0012511, http://www.ebi.ac.uk/efo/EFO_0006917	GCST008180	Genome-wide genotyping array
2019-07-19	31194736	Tiensuu H	2019-06-13	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/31194736	Risk of spontaneous preterm birth and fetal growth associates with fetal SLIT2.	Spontaneous preterm birth with premature rupture of membranes	133 Finnish ancestry infant cases, 419 Finnish ancestry infant controls	NA	3p14.1	3	67394450	SUCLG2	SUCLG2			ENSG00000172340			rs201608472-?	rs201608472	1	62256373	intron_variant	0	NR	2E-6	5.698970004336019		2.15		Illumina [6778521] (imputed)	N	preterm premature rupture of the membranes, spontaneous preterm birth	http://purl.obolibrary.org/obo/MONDO_0012511, http://www.ebi.ac.uk/efo/EFO_0006917	GCST008180	Genome-wide genotyping array
2019-07-19	31194736	Tiensuu H	2019-06-13	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/31194736	Risk of spontaneous preterm birth and fetal growth associates with fetal SLIT2.	Spontaneous preterm birth with premature rupture of membranes	133 Finnish ancestry infant cases, 419 Finnish ancestry infant controls	NA	18q12.2	18	36644496	FHOD3	FHOD3			ENSG00000134775			rs7231406-?	rs7231406	0	7231406	intron_variant	0	NR	6E-6	5.221848749616356		2.3		Illumina [6778521] (imputed)	N	preterm premature rupture of the membranes, spontaneous preterm birth	http://purl.obolibrary.org/obo/MONDO_0012511, http://www.ebi.ac.uk/efo/EFO_0006917	GCST008180	Genome-wide genotyping array
2019-07-19	31194736	Tiensuu H	2019-06-13	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/31194736	Risk of spontaneous preterm birth and fetal growth associates with fetal SLIT2.	Spontaneous preterm birth with premature rupture of membranes	133 Finnish ancestry infant cases, 419 Finnish ancestry infant controls	NA	2q24.3	2	165809595	GALNT3, LOC105373730	AC009495.1, AC009495.3			ENSG00000229195, ENSG00000235192			rs34288836-?	rs34288836	0	34288836	intron_variant	0	NR	4E-6	5.3979400086720375		2.52		Illumina [6778521] (imputed)	N	preterm premature rupture of the membranes, spontaneous preterm birth	http://purl.obolibrary.org/obo/MONDO_0012511, http://www.ebi.ac.uk/efo/EFO_0006917	GCST008180	Genome-wide genotyping array
2019-07-19	31194736	Tiensuu H	2019-06-13	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/31194736	Risk of spontaneous preterm birth and fetal growth associates with fetal SLIT2.	Spontaneous preterm birth with premature rupture of membranes	133 Finnish ancestry infant cases, 419 Finnish ancestry infant controls	NA	17q22	17	57647536	MSI1	MSI2			ENSG00000153944			rs113018921-?	rs113018921	0	113018921	intron_variant	0	NR	8E-6	5.096910013008056		2.82		Illumina [6778521] (imputed)	N	preterm premature rupture of the membranes, spontaneous preterm birth	http://purl.obolibrary.org/obo/MONDO_0012511, http://www.ebi.ac.uk/efo/EFO_0006917	GCST008180	Genome-wide genotyping array
2019-07-19	31194736	Tiensuu H	2019-06-13	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/31194736	Risk of spontaneous preterm birth and fetal growth associates with fetal SLIT2.	Spontaneous preterm birth with premature rupture of membranes	133 Finnish ancestry infant cases, 419 Finnish ancestry infant controls	NA	9q21.32	9	81855961	LOC105376108, SPATA31D4	AL591368.1 - RNA5SP287	ENSG00000233926	ENSG00000252167		79061	29535	rs11788387-?	rs11788387	0	11788387	regulatory_region_variant	1	NR	6E-7	6.221848749616356		2.96		Illumina [6778521] (imputed)	N	preterm premature rupture of the membranes, spontaneous preterm birth	http://purl.obolibrary.org/obo/MONDO_0012511, http://www.ebi.ac.uk/efo/EFO_0006917	GCST008180	Genome-wide genotyping array
